,alias,categories,coordinates,is_closed,location,name,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density,distance_to_subway
631,bkk-eatery-new-york,South Asian,"{'latitude': 40.746043, 'longitude': -73.9795058593154}",False,"{'address1': '138 E 34th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['138 E 34th St', 'New York, NY 10016']}",BKK Eatery,4.5,91,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/bkk-eatery-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10016,40.746043,-73.9795058593154,439.0,94164.6,0.2093832150740764
632,drunken-chicken-astoria-3,American (Casual),"{'latitude': 40.76271, 'longitude': -73.92757}",False,"{'address1': '25-30 Broadway', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['25-30 Broadway', 'Astoria, NY 11106']}",Drunken Chicken,4.0,116,"['pickup', 'delivery']",https://www.yelp.com/biz/drunken-chicken-astoria-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11106,40.76271,-73.92757,179.0,44344.0,0.19820228847855756
633,while-we-were-young-new-york,Bars,"{'latitude': 40.73437, 'longitude': -74.00272}",False,"{'address1': '183 W 10th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['183 W 10th St', 'New York, NY 10014']}",While We Were Young,4.0,356,[],https://www.yelp.com/biz/while-we-were-young-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,10014,40.73437,-74.00272,440.0,55901.7,0.03566084014443805
634,positano-restaurant-brooklyn,Specialty Food,"{'latitude': 40.6127378, 'longitude': -74.0339271}",False,"{'address1': '10018 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['10018 4th Ave', 'Brooklyn, NY 11209']}",Positano Restaurant,4.5,392,[],https://www.yelp.com/biz/positano-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,11209,40.6127378,-74.0339271,278.0,33569.8,0.359467109578241
635,cafe-luxembourg-new-york,European,"{'latitude': 40.77741, 'longitude': -73.98312}",False,"{'address1': '200 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 70th St', 'New York, NY 10023']}",Cafe Luxembourg,4.0,507,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-luxembourg-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,10023,40.77741,-73.98312,203.0,123875.9,0.131817652632105
636,pasta-louise-brooklyn,European,"{'latitude': 40.666091, 'longitude': -73.9787254}",False,"{'address1': '803 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['803 8th Ave', 'Brooklyn, NY 11215']}",Pasta Louise,5.0,38,[],https://www.yelp.com/biz/pasta-louise-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,11215,40.666091,-73.9787254,353.0,31902.9,0.16972466311493276
637,upstate-craft-beer-and-oyster-bar-new-york-4,Seafood,"{'latitude': 40.726373, 'longitude': -73.986557}",False,"{'address1': '95 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['95 1st Ave', 'New York, NY 10003']}",Upstate Craft Beer & Oyster Bar,4.5,1865,['restaurant_reservation'],https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,1,0,10003,40.726373,-73.986557,714.0,98998.8,0.21357279125037842
638,markjoseph-steakhouse-new-york-2,Steakhouses,"{'latitude': 40.70837, 'longitude': -74.00152}",False,"{'address1': '261 Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['261 Water St', 'New York, NY 10038']}",MarkJoseph Steakhouse,4.0,409,"['delivery', 'pickup']",https://www.yelp.com/biz/markjoseph-steakhouse-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,four,1,0,1,10038,40.70837,-74.00152,216.0,70556.6,0.25735196554041745
639,kings-wok-new-york-2,Chinese,"{'latitude': 40.82762, 'longitude': -73.9499}",False,"{'address1': '3575 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3575 Broadway', 'New York, NY 10031']}",King's Wok,4.0,25,"['delivery', 'pickup']",https://www.yelp.com/biz/kings-wok-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,10031,40.82762,-73.9499,127.0,90523.6,0.060797289775287144
640,la-caridad-78-new-york,Caribbean,"{'latitude': 40.7832592, 'longitude': -73.9807337}",True,"{'address1': '2197 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2197 Broadway', 'New York, NY 10024']}",La Caridad 78,3.5,252,[],https://www.yelp.com/biz/la-caridad-78-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10024,40.7832592,-73.9807337,202.0,69066.6,0.09314384303735743
641,tofu-stall-brooklyn,"Mobile, Events and Venues","{'latitude': 40.6370843217421, 'longitude': -74.0078930504471}",False,"{'address1': '808 57th St', 'address2': 'Ste A2', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['808 57th St', 'Ste A2', 'Brooklyn, NY 11220']}",Tofu Stall,5.0,19,[],https://www.yelp.com/biz/tofu-stall-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,0,0,0,11220,40.6370843217421,-74.0078930504471,430.0,56785.4,0.3322356228667176
642,taro-sushi-brooklyn,Japanese,"{'latitude': 40.6796449843722, 'longitude': -73.9743090899592}",True,"{'address1': '244 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['244 Flatbush Ave', 'Brooklyn, NY 11217']}",Taro Sushi,4.0,525,"['pickup', 'delivery']",https://www.yelp.com/biz/taro-sushi-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11217,40.6796449843722,-73.9743090899592,295.0,51150.5,0.08534447642761406
643,parlay-sunset-park,Breakfast & Brunch,"{'latitude': 40.6464, 'longitude': -73.99862}",False,"{'address1': '4024 8th Ave', 'address2': '', 'address3': '', 'city': 'Sunset Park', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4024 8th Ave', 'Sunset Park, NY 11232']}",Parlay,4.5,406,[],https://www.yelp.com/biz/parlay-sunset-park?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11232,40.6464,-73.99862,147.0,22943.8,0.43304763604344254
644,l-antagoniste-brooklyn,Breakfast & Brunch,"{'latitude': 40.68501, 'longitude': -73.92961}",False,"{'address1': '238 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['238 Malcolm X Blvd', 'Brooklyn, NY 11221']}",L'Antagoniste,4.5,271,[],https://www.yelp.com/biz/l-antagoniste-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,0,0,0,11221,40.68501,-73.92961,155.0,60559.1,0.21373467722463194
645,chongkho-restaurant-brooklyn,South Asian,"{'latitude': 40.71101, 'longitude': -73.94929}",False,"{'address1': '562 Grand St', 'address2': 'Fl 1', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['562 Grand St', 'Fl 1', 'Brooklyn, NY 11211']}",Chongkho Restaurant,5.0,24,"['pickup', 'delivery']",https://www.yelp.com/biz/chongkho-restaurant-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11211,40.71101,-73.94929,401.0,39908.0,0.14215867397279242
646,boutique-bistro-bar-astoria,Middle Eastern/Mediterranean,"{'latitude': 40.775414, 'longitude': -73.9093017}",False,"{'address1': '33-01 Ditmars Blvd', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['33-01 Ditmars Blvd', 'Astoria, NY 11105']}",Boutique Bistro Bar,4.5,94,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/boutique-bistro-bar-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,11105,40.775414,-73.9093017,157.0,22559.5,0.3040419447702886
647,lobster-joint-brooklyn,Seafood,"{'latitude': 40.7354, 'longitude': -73.95528}",False,"{'address1': '1073 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1073 Manhattan Ave', 'Brooklyn, NY 11222']}",Lobster Joint,4.0,659,"['delivery', 'pickup']",https://www.yelp.com/biz/lobster-joint-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11222,40.7354,-73.95528,227.0,21534.9,0.15866107671732896
648,tambour-brooklyn-3,European,"{'latitude': 40.662504, 'longitude': -73.992533}",False,"{'address1': '652 5th Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['652 5th Ave', 'Brooklyn, NY 11215']}",Tambour,4.5,109,"['delivery', 'pickup']",https://www.yelp.com/biz/tambour-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,11215,40.662504,-73.992533,353.0,31902.9,0.09685581459729835
649,bareburger-forest-hills,American (Casual),"{'latitude': 40.71974, 'longitude': -73.84298}",False,"{'address1': '71-49 Austin St', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['71-49 Austin St', 'Forest Hills, NY 11375']}",Bareburger,4.0,786,"['delivery', 'pickup']",https://www.yelp.com/biz/bareburger-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11375,40.71974,-73.84298,215.0,35171.0,0.18025062244455178
650,el-mate-brooklyn,Latin American,"{'latitude': 40.6749782203506, 'longitude': -73.9995224876405}",False,"{'address1': '550 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['550 Court St', 'Brooklyn, NY 11231']}",El Mate,4.5,306,"['delivery', 'pickup']",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11231,40.6749782203506,-73.9995224876405,173.0,23800.0,0.40579804419769544
651,the-bao-new-york,Chinese,"{'latitude': 40.72939, 'longitude': -73.9889199}",False,"{'address1': '13 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['13 St Marks Pl', 'New York, NY 10003']}",The Bao,4.0,1227,"['delivery', 'pickup']",https://www.yelp.com/biz/the-bao-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10003,40.72939,-73.9889199,714.0,98998.8,0.19848832767527697
652,salt-charcoal-brooklyn,South Asian,"{'latitude': 40.71453, 'longitude': -73.9613511}",False,"{'address1': '171 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['171 Grand St', 'Brooklyn, NY 11249']}",Salt + Charcoal,4.0,517,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,11249,40.71453,-73.9613511,208.0,6624.6,0.4345010134395275
653,bua-thai-ramen-and-robata-grill-new-york,Japanese,"{'latitude': 40.7763615, 'longitude': -73.95308}",False,"{'address1': '1611 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1611 2nd Ave', 'New York, NY 10028']}",Bua Thai Ramen & Robata Grill,4.5,793,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/bua-thai-ramen-and-robata-grill-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10028,40.7763615,-73.95308,208.0,146955.3,0.15268789596020185
654,chuan-yue-brooklyn-5,Chinese,"{'latitude': 40.63236, 'longitude': -74.01091}",False,"{'address1': '842 64th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['842 64th St', 'Brooklyn, NY 11220']}",Chuan Yue,4.5,59,"['delivery', 'pickup']",https://www.yelp.com/biz/chuan-yue-brooklyn-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11220,40.63236,-74.01091,430.0,56785.4,0.10457533835346897
655,taverna-kos-long-island-city,Middle Eastern/Mediterranean,"{'latitude': 40.7702568818655, 'longitude': -73.9066808780596}",False,"{'address1': '4119 23rd Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['4119 23rd Ave', 'Long Island City, NY 11105']}",Taverna Kos,4.5,16,[],https://www.yelp.com/biz/taverna-kos-long-island-city?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,0,0,0,11105,40.7702568818655,-73.9066808780596,157.0,22559.5,0.5416734134126167
656,alfies-new-york,American (New),"{'latitude': 40.765437, 'longitude': -73.987278}",False,"{'address1': '800 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['800 9th Ave', 'New York, NY 10019']}",Alfie's,4.0,529,"['delivery', 'pickup']",https://www.yelp.com/biz/alfies-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10019,40.765437,-73.987278,720.0,56986.1,0.1704836564546976
657,golan-heights-new-york,Specialty Food,"{'latitude': 40.851497, 'longitude': -73.927925}",False,"{'address1': '2553 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['2553 Amsterdam Ave', 'New York, NY 10033']}",Golan Heights,4.0,75,"['delivery', 'pickup']",https://www.yelp.com/biz/golan-heights-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10033,40.851497,-73.927925,131.0,100108.6,0.20126807487677995
658,vanderbilt-at-south-beach-staten-island,"Mobile, Events and Venues","{'latitude': 40.5895418, 'longitude': -74.0668756}",False,"{'address1': '300 Father Capodanno Blvd.', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['300 Father Capodanno Blvd.', 'Staten Island, NY 10305']}",Vanderbilt at South Beach,3.5,47,[],https://www.yelp.com/biz/vanderbilt-at-south-beach-staten-island?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,missing,0,0,0,10305,40.5895418,-74.0668756,94.0,9698.0,4.087617439289929
659,mission-brooklyn-brooklyn,South Asian,"{'latitude': 40.70933, 'longitude': -73.92315}",False,"{'address1': '599 Johnson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['599 Johnson Ave', 'Brooklyn, NY 11237']}",Mission - Brooklyn,3.5,73,"['pickup', 'delivery']",https://www.yelp.com/biz/mission-brooklyn-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1,two,1,0,1,11237,40.70933,-73.92315,279.0,55400.8,0.08790315674486371
660,burger-heights-new-york-2,American (Casual),"{'latitude': 40.85022, 'longitude': -73.93451}",False,"{'address1': '177 Wadsworth Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['177 Wadsworth Ave', 'New York, NY 10033']}",Burger Heights,4.0,410,"['delivery', 'pickup']",https://www.yelp.com/biz/burger-heights-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,10033,40.85022,-73.93451,131.0,100108.6,0.10398672014797414
661,ernesto-s-new-york,European,"{'latitude': 40.71429, 'longitude': -73.9854371}",False,"{'address1': '259 E Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['259 E Broadway', 'New York, NY 10002']}",Ernesto’s,4.0,41,[],https://www.yelp.com/biz/ernesto-s-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,0,0,0,10002,40.71429,-73.9854371,560.0,90849.3,0.25154173491566223
662,brothers-asian-cuisine-brooklyn-2,South Asian,"{'latitude': 40.62209, 'longitude': -74.02844}",False,"{'address1': '8621 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8621 4th Ave', 'Brooklyn, NY 11209']}",Brother's Asian Cuisine,4.0,18,"['pickup', 'delivery']",https://www.yelp.com/biz/brothers-asian-cuisine-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11209,40.62209,-74.02844,278.0,33569.8,0.018843818970457987
663,alices-tea-cup-chapter-ii-new-york,Breakfast & Brunch,"{'latitude': 40.76518, 'longitude': -73.96576}",False,"{'address1': '156 E 64th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['156 E 64th St', 'New York, NY 10065']}",Alice's Tea Cup Chapter II,4.0,1431,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/alices-tea-cup-chapter-ii-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10065,40.76518,-73.96576,182.0,82215.9,0.040514296541027735
664,tuk-tuk-long-island-city,South Asian,"{'latitude': 40.743232, 'longitude': -73.954254}",False,"{'address1': '4906 Vernon Blvd', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4906 Vernon Blvd', 'Long Island City, NY 11101']}",Tuk Tuk,4.0,692,"['delivery', 'pickup']",https://www.yelp.com/biz/tuk-tuk-long-island-city?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11101,40.743232,-73.954254,330.0,9268.2,0.07711749851317996
665,jack-the-horse-tavern-brooklyn,Bars,"{'latitude': 40.700063, 'longitude': -73.993795}",True,"{'address1': '66 Hicks St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['66 Hicks St', 'Brooklyn, NY 11201']}",Jack the Horse Tavern,4.0,383,['restaurant_reservation'],https://www.yelp.com/biz/jack-the-horse-tavern-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,three,0,1,0,11201,40.700063,-73.993795,467.0,39596.1,0.11205384151944116
666,seamores-new-york-13,Seafood,"{'latitude': 40.7141804777842, 'longitude': -74.0155678242445}",False,"{'address1': '250 Vesey St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['250 Vesey St', 'New York, NY 10281']}",Seamore's,3.5,118,"['delivery', 'pickup']",https://www.yelp.com/biz/seamores-new-york-13?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10281,40.7141804777842,-74.0155678242445,15.0,0.0,0.28473525586622106
667,pio-pio-7-new-york-5,Latin American,"{'latitude': 40.74534, 'longitude': -73.97761}",False,"{'address1': '210 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['210 E 34th St', 'New York, NY 10016']}",Pio Pio 7,4.0,826,"['delivery', 'pickup']",https://www.yelp.com/biz/pio-pio-7-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10016,40.74534,-73.97761,439.0,94164.6,0.22213449924118353
668,bangkok-cuisine-forest-hills,South Asian,"{'latitude': 40.720954, 'longitude': -73.845238}",False,"{'address1': '10718 70th Rd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10718 70th Rd', 'Forest Hills, NY 11375']}",Bangkok Cuisine,4.0,409,"['delivery', 'pickup']",https://www.yelp.com/biz/bangkok-cuisine-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11375,40.720954,-73.845238,215.0,35171.0,0.08261317670172287
669,laguardia-cafe-east-elmhurst,Breakfast & Brunch,"{'latitude': 40.7684051, 'longitude': -73.8732025}",False,"{'address1': '97-02 23rd Ave', 'address2': '', 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11369', 'country': 'US', 'state': 'NY', 'display_address': ['97-02 23rd Ave', 'East Elmhurst, NY 11369']}",LaGuardia Cafe,4.5,210,"['pickup', 'delivery']",https://www.yelp.com/biz/laguardia-cafe-east-elmhurst?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11369,40.7684051,-73.8732025,107.0,37337.7,0.7217888254418302
